track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
Fever,La Lupe,spotify:track:1DF9XPespiTUJKh5MRRStG,0.506,0.547,0,-6.395,0,0.0527,0.595,1.66e-05,0.099,0.744,98.837,165213,4,61.99568,8,0,1960
So Danco Samba,Sérgio Mendes,spotify:track:0hyvGJGjFjmXRWYsXcOddw,0.599,0.303,9,-14.356,0,0.0357,0.669,0.544,0.0857,0.569,88.505,188200,4,66.23181,7,0,1960
Arrivano i cattivi,Giampiero Boneschi,spotify:track:7yNMFoHOSY5OaOOE24PaDG,0.166,0.111,0,-18.881,0,0.0424,0.838,0.904,0.13,0.205,175.433,36722,3,8.83288,3,0,1960
The Three Faces Of Balal - Rudy Van Gelder Remaster,Yusef Lateef,spotify:track:2Wkep2KpiVHNX09YHJtMfe,0.62,0.199,7,-18.933,0,0.116,0.986,0.825,0.125,0.603,102.766,138427,4,25.82428,8,0,1960
Spy Chase,Elmer Bernstein,spotify:track:5jWQoDbnYVIGDX9JWaYkXV,0.336,0.45,5,-12.089,1,0.0343,0.297,0.709,0.131,0.167,145.764,123373,4,27.48833,8,0,1960
Warmth of a Sunny Day,The Lloyd McNeill Quartet,spotify:track:64gmH19nGWG8oFS3Gzot4y,0.295,0.178,2,-19.058,0,0.0477,0.92,0.935,0.0994,0.253,79.603,628453,3,73.08148,20,0,1960
Abolição - Remastered,Ennio Morricone,spotify:track:3xEqzX15uqohI1KsmI9Oxd,0.183,0.618,8,-11.91,1,0.0318,0.896,0.983,0.362,0.442,95.814,308573,4,43.39399,7,0,1960
Welcome To St. Francis (1966 Album),Jerry Goldsmith,spotify:track:4Od1HprcOHt5XlIkdjcVbK,0.259,0.216,10,-13.717,0,0.0369,0.878,0.65,0.0786,0.168,54.181,140848,4,31.28985,7,0,1960
Who Knows Where The Time Goes?,Fairport Convention,spotify:track:3t5C5qQI3wqJasYIKOJEB7,0.51,0.194,4,-15.849,1,0.0315,0.686,0.318,0.113,0.434,144.595,305987,4,80.60168,12,0,1960
Els Vells Amants,Joan Manuel Serrat,spotify:track:5SYR4FOP0kOEi6uhJoN9Wu,0.406,0.229,2,-9.086,1,0.0327,0.951,0.0,0.104,0.391,165.099,216600,4,35.11244,11,0,1960
Take This Love,Scott Walker,spotify:track:0gz9GIleoQgiPRUZ99enED,0.445,0.414,1,-5.108,1,0.0281,0.792,0.00659,0.115,0.56,110.833,113640,3,27.77848,5,0,1960
Ding Dong! Merrily On High,Traditional,spotify:track:4GfEnXk8Ze49QlQKVQtsgg,0.184,0.517,5,-7.175,1,0.0483,0.926,0.00404,0.274,0.669,79.337,138427,4,19.2946,9,0,1960
L'Arlésienne Suite No. 1: I. Prelude. Allegro deciso (Tempo di Marcia) - Andantino,National Philharmonic Orchestra,spotify:track:4T3khRiNvjAXzyopIFVOXR,0.218,0.0804,0,-19.077,0,0.0424,0.984,0.844,0.0613,0.0379,121.22,406973,4,75.82175,14,0,1960
Dinner With Drac Part 2 - Bonus Track,John Zacherle,spotify:track:5bP111DbbZYx1qVj5BlfRZ,0.709,0.577,7,-5.102,1,0.131,0.676,0.0,0.137,0.807,133.026,175467,4,23.68443,9,0,1960
Varuvaai Tharunam,Jolly Abraham,spotify:track:1rc9stv6yIAJ8fa2MUx3IA,0.742,0.422,2,-8.782,1,0.0357,0.244,0.0284,0.257,0.782,114.99,319173,4,46.36938,14,0,1960
This Is It,The Hippy Boys,spotify:track:6km7DFjf6gi3Yn6d2MLXSK,0.693,0.477,1,-12.714,1,0.0621,0.00314,0.893,0.115,0.945,119.296,192093,4,26.84804,11,0,1960
One More Headache,The Paul Butterfield Blues Band,spotify:track:5uPWILEXkNy1D0MJzi9ByM,0.703,0.437,2,-10.634,0,0.0462,0.237,0.0,0.589,0.932,103.161,218825,4,41.59181,9,0,1960
Total,La Sonora Matancera,spotify:track:5VdcjM8xkxBZHcxgu5UhyC,0.512,0.207,0,-11.359,1,0.0349,0.775,0.00154,0.0907,0.525,113.047,167840,4,26.38782,8,0,1960
Bishop School,Yusef Lateef,spotify:track:3k1QNzMAv1SpNrJwKs5v8p,0.604,0.681,4,-11.797,0,0.0609,0.662,0.000381,0.0644,0.816,132.122,185440,4,48.30095,8,0,1960
"God Rest Ye Merry, Gentlemen",Philadelphia Orchestra,spotify:track:0XBh18kRu94qL68qYHhgH4,0.297,0.315,0,-16.762,0,0.0462,0.954,0.835,0.0945,0.627,160.17,171107,4,29.86604,10,0,1960
Mystery Train,The Paul Butterfield Blues Band,spotify:track:6QECt4RBTcK4oa8tiVdnpg,0.663,0.881,9,-8.562,1,0.0418,0.619,0.00128,0.481,0.841,126.044,155280,4,25.89221,7,0,1960
"Sinfonia No. 11 in G Minor, BWV 797 - Remastered",Johann Sebastian Bach,spotify:track:1NoOQxpUg5ug0cQCpMYHEc,0.496,0.129,10,-30.203,1,0.049,0.995,0.918,0.151,0.341,118.158,224533,4,46.3448,10,0,1960
Been So Long,Derrick Harriott,spotify:track:5w5YPXdqWCGE4ekm5iLRsC,0.569,0.663,7,-11.008,1,0.0759,0.264,0.0,0.33,0.851,75.846,161000,4,29.15179,8,0,1960
Omã Iaõ,Gilberto Gil,spotify:track:3nhTVTcUndFpyiKlfWUOZE,0.392,0.388,9,-13.65,1,0.0508,0.828,0.462,0.301,0.479,91.007,266760,4,67.59012,12,0,1960
Zig Zag Wanderer,Captain Beefheart & His Magic Band,spotify:track:1F7euzYeo32NncoyEBo63v,0.428,0.843,9,-7.655,1,0.0747,0.058,0.0334,0.115,0.885,143.758,158800,4,56.84273,7,0,1960
"The good, the bad and the ugly - Il buono, il brutto, il cattivo - Escape on a horse - Fuga a cavallo",Ennio Morricone,spotify:track:7nCIiuD4xTBcr3pJx9WFH2,0.365,0.77,0,-3.513,1,0.0644,0.944,0.796,0.299,0.133,127.793,69467,4,18.44262,3,0,1960
Cuatro Cirios,Javier Solís,spotify:track:4D11ycnJ6Mt7uyEhlGunkR,0.463,0.293,9,-13.719,0,0.0405,0.919,2.94e-05,0.327,0.415,111.154,166627,3,50.26321,7,0,1960
How Insensitive (Insensatez),Antônio Carlos Jobim,spotify:track:7yrhkmyTGnzkSdFECYMndM,0.356,0.13,4,-20.804,0,0.0303,0.674,0.0776,0.135,0.225,105.337,198520,4,29.62315,10,0,1960
Deck the Halls with Boughs of Holly - Remastered 1997,Traditional,spotify:track:6QxeImZBxBZPFZA6Zp6uFA,0.449,0.637,7,-7.929,1,0.0407,0.981,0.762,0.532,0.443,103.585,131880,4,27.79564,6,0,1960
Safe As Milk - Take 5,Captain Beefheart & His Magic Band,spotify:track:5GgGWSl5gnwV7UyFaqtdNS,0.486,0.802,9,-8.91,0,0.0572,0.017,0.334,0.154,0.742,115.316,253067,4,48.78262,7,0,1960
Perfume de Gardenia,La Sonora Santanera,spotify:track:7KsUqZAc3cEPgugtGGDUQ6,0.34,0.613,4,-6.629,0,0.0279,0.168,0.0,0.095,0.628,180.33,212427,4,38.02056,10,0,1960
Nane Pavinilavu,P. Susheela,spotify:track:2fzgriDHkrOxj2fHU4HdSp,0.416,0.342,1,-16.443,1,0.0387,0.994,0.916,0.434,0.655,68.93,219267,4,42.60327,11,0,1960
(I Left My Heart) In San Francisco - 2007 Remastered Version,The Bonzo Dog Band,spotify:track:14txvYs9QpgiZyi5OQWgZC,0.589,0.54,5,-15.989,1,0.922,0.883,9.76e-05,0.328,0.0614,135.178,62120,5,24.10543,4,0,1960
E's Flat Ah's Flat Too - Alternative; Take,Charles Mingus,spotify:track:5tQxUJeVBDsRbpy4rYXLEf,0.394,0.611,8,-10.271,1,0.0694,0.614,0.027,0.108,0.773,140.9,414467,4,54.41928,19,0,1960
El Malquerido,Javier Solís,spotify:track:76Bi8mcWpvzY4GSOPoXPDo,0.409,0.238,7,-12.939,1,0.0517,0.797,3.56e-05,0.248,0.757,169.515,164627,4,32.58361,7,0,1960
Monster Mash,"Bobby ""Boris"" Pickett",spotify:track:0xxZY5C9xxij3D1HkzbnfC,0.541,0.504,11,-14.191,0,0.457,0.375,0.0,0.421,0.707,68.482,192040,4,48.27432,6,0,1960
Berimbau (Ritmo de Capoeira),Nara Leão,spotify:track:46dopnL4KHTB3tBnOse8bd,0.717,0.458,4,-9.096,0,0.0273,0.8,0.00287,0.116,0.69,93.834,172840,4,39.02092,8,0,1960
"Italian Concerto in F Major, BWV 971: I. - - Remastered",Johann Sebastian Bach,spotify:track:4dtkq5oDUONkQeF08XNfcC,0.379,0.313,2,-20.558,0,0.0397,0.99,0.864,0.0909,0.927,95.976,248907,4,37.60934,14,0,1960
La Plaga,Los Teen Tops,spotify:track:4jfD9jOB1iRPCoSoFBOfS2,0.495,0.915,5,-3.739,1,0.0354,0.284,1.07e-06,0.277,0.97,95.152,127768,4,48.17058,6,0,1960
Ahir. Diguem No,Raimon,spotify:track:0IoYwcikfBwi9BoDLbUVkN,0.332,0.489,0,-8.886,1,0.0368,0.758,0.707,0.214,0.64,110.696,131047,4,37.86771,8,0,1960
Eles - Remastered 2006,Caetano Veloso,spotify:track:6SZsceB7m0T9MLPxXi2mLQ,0.547,0.555,0,-7.848,0,0.111,0.0575,0.000593,0.255,0.67,86.648,281840,4,0.0,0,0,1960
A-Tisket A-Casket,John Zacherle,spotify:track:4cV0T1zsVmtOulkeyVx8sz,0.648,0.744,1,-5.863,1,0.246,0.642,6.24e-06,0.0851,0.831,145.174,141760,4,12.99835,7,0,1960
24 Ore Al Giorno,Jerry Adriani,spotify:track:6eiFE5OJmWgR81SNRqQ0vZ,0.423,0.538,7,-5.636,1,0.0376,0.734,0.0,0.444,0.859,154.045,143640,4,21.72263,10,0,1960
Santa Sophia,Angelo Francesco Lavagnino,spotify:track:1t4uJlfsexlAMIFvp7nMwc,0.191,0.221,9,-17.363,0,0.0365,0.963,0.891,0.0914,0.0401,96.673,145493,4,32.47302,7,0,1960
"Nocturnes, Op. 15: No. 2 in F-Sharp Major",Frédéric Chopin,spotify:track:46PvLHR7XLma4oDjQ9ia6p,0.259,0.0336,6,-24.497,1,0.0394,0.992,0.821,0.111,0.0702,74.019,236013,4,24.96035,12,0,1960
Mannavan Vanthanadi,P. Susheela,spotify:track:5wcrkGnZsXWlMJGIWn6rKP,0.434,0.466,11,-16.596,0,0.129,0.988,0.9,0.135,0.652,100.928,435267,4,22.73814,16,0,1960
Annie - Love,Harry Belafonte,spotify:track:2wY3vK07csA57OnuMHn1N4,0.24,0.216,5,-14.817,1,0.0298,0.852,0.00662,0.138,0.0967,137.43,209133,4,43.56777,9,0,1960
Mucho Corazón,Amalia Mendoza,spotify:track:4viOVaGu0TJKXdb4FjqlDA,0.278,0.377,7,-12.118,1,0.0524,0.592,0.0,0.131,0.446,165.849,196533,1,25.64894,10,0,1960
"Der Waffenschmied: Akt II - Duett ""Du bist ein arbeitsamer Mensch""",Staatskapelle Berlin,spotify:track:7cO8Iz1YgT0B6Grpi4qhsD,0.463,0.266,3,-14.273,1,0.0496,0.956,0.0,0.35,0.289,122.367,412560,4,31.66048,18,0,1960
Devolva-Me,Leno e Lilian,spotify:track:41AB1hd9QTiCiuHfKZpQH4,0.675,0.582,5,-8.061,1,0.0303,0.314,0.000674,0.173,0.401,116.214,153391,4,75.18613,7,0,1960
Aria estiva 1,Ennio Morricone,spotify:track:6xGdlGmyz3e6XbN5DnYo4l,0.622,0.248,5,-13.654,1,0.0534,0.189,2.14e-06,0.28,0.464,80.1,62173,4,22.20237,5,0,1960
Depois Do Amor,Sérgio Ricardo,spotify:track:3u2fKT382JQ2WyzEBBiWgE,0.372,0.054,3,-23.492,1,0.0373,0.983,0.354,0.108,0.0638,134.153,186459,3,53.57554,10,0,1960
"Madama Butterfly (1986 - Remaster), Act II: Povera Butterfly",Giacomo Puccini,spotify:track:7qOhZZ6COEu7Dd98NNuLKJ,0.377,0.126,0,-20.972,1,0.0469,0.943,2.28e-05,0.272,0.223,59.856,159240,3,57.11172,8,0,1960
Il te suffisait que je t'aime,Charles Aznavour,spotify:track:7bTB9mGAKqwx07VhQAvbFF,0.491,0.324,0,-11.611,0,0.0339,0.841,3.55e-06,0.191,0.489,96.565,188747,4,41.3032,9,0,1960
Singvögel Rückwärts (Singvögel Vorwärts),Amon Düül,spotify:track:5c5dlyVIhQHf7c7brBTLhv,0.422,0.602,0,-17.356,0,0.0569,0.67,0.788,0.627,0.335,141.756,250760,4,33.0095,9,0,1960
Buscando La Melodía,Tito Rodriguez,spotify:track:01omQGpu1s3xyf6KgbXyWq,0.658,0.556,10,-7.314,0,0.0307,0.828,0.00596,0.256,0.849,119.094,258093,4,69.30118,12,0,1960
Qué Agradecido - Remasterizado,Orquesta Casino De La Playa,spotify:track:60muDCFUdbIXD6xfbbxuDo,0.606,0.312,9,-9.329,1,0.122,0.907,0.0,0.244,0.712,134.987,177387,4,28.71574,10,0,1960
Palmas no Portão / Nostalgias,Peter Thomas,spotify:track:1kzgdFlGvINiVl0Jeodrzo,0.59,0.574,7,-11.572,1,0.038,0.255,0.000533,0.114,0.913,106.406,188827,4,40.87508,10,0,1960
Nadal,Traditional,spotify:track:2b2iaUoQ5VyJyI1aFHIPxE,0.341,0.107,1,-14.992,1,0.046,0.992,0.0,0.156,0.217,103.796,52800,5,23.44995,3,0,1960
Domingou,Gilberto Gil,spotify:track:1udf8DB8u1a2KeglnxKMk1,0.626,0.456,7,-10.821,1,0.0527,0.369,0.0,0.151,0.815,139.546,175400,4,38.09727,9,0,1960
Si Me Dices Que Sí,Tito Puente,spotify:track:6OgyMEjHYsrNcYrRCCdGvr,0.358,0.335,7,-7.445,1,0.0335,0.839,0.000114,0.0913,0.249,148.246,190232,1,42.15235,13,0,1960
Curandeiro,Marinês E Sua Gente,spotify:track:2tBBhgUgemiIB2W66DmcaZ,0.518,0.876,0,-6.496,1,0.0611,0.29,0.0,0.33,0.97,104.831,144133,4,82.52893,4,0,1960
"Tosca (Sung in German): Act III: Mario Cavaradossi? Hierher! (Schiesser, Cavaradossi)",Giacomo Puccini,spotify:track:7MChWyWs5lNG7qgsKizGRe,0.371,0.0395,0,-23.637,1,0.0502,0.975,2.39e-05,0.211,0.1,83.346,99373,4,38.00354,5,0,1960
La benedizione delle truppe,Angelo Francesco Lavagnino,spotify:track:2dXiFwbbjr5akeoIKAABsD,0.179,0.234,4,-10.385,0,0.0343,0.966,0.479,0.0719,0.0428,92.063,122053,4,45.69312,5,0,1960
Le Pese A Quien Le Pese,Vicente Fernández,spotify:track:77TSbIog5CaYgYSei57ri8,0.434,0.317,5,-6.085,1,0.0363,0.675,3.54e-06,0.284,0.558,84.391,190493,4,57.04935,8,0,1960
Our Love Is Drifting,The Paul Butterfield Blues Band,spotify:track:4TVjXQv8PHr0GEnWfILpaS,0.431,0.551,5,-8.858,1,0.0418,0.254,0.000115,0.24,0.549,110.846,214360,3,74.18568,10,0,1960
Ayyaiyya Mella,P. Susheela,spotify:track:0ZepU7iDGOGoec5KgfLiKG,0.466,0.711,11,-9.394,1,0.0742,0.982,0.395,0.335,0.865,90.937,192027,4,41.74645,8,0,1960
Ángel de Mi Vida - Angel of the Morning,Enrique Guzman,spotify:track:2sNmYSvlnGqBUNc2QNlH4L,0.263,0.453,4,-8.19,1,0.0276,0.513,2.19e-05,0.399,0.496,95.766,168333,4,33.20013,10,0,1960
Go Tell It on the Mountain,The Merrymen,spotify:track:1w1LFGLkI2PM7a4jTmWpvY,0.699,0.414,5,-8.518,1,0.0311,0.783,0.0,0.113,0.617,111.067,131480,4,54.82188,6,0,1960
"Madama Butterfly, Act II: C'è. Entrate (Goro, Sharpless, Butterfly)",Giacomo Puccini,spotify:track:1Kqrh7aRRCKWzgfWxkF8rB,0.388,0.0969,4,-21.336,0,0.0489,0.983,0.000359,0.387,0.208,107.957,217267,3,49.6365,10,0,1960
I Want to Be with You - 2007 Remaster,The Bonzo Dog Band,spotify:track:31bRCcCMRDoWkC9KZVOJXv,0.582,0.463,7,-10.08,1,0.0255,0.0849,3.76e-05,0.291,0.736,132.338,136667,4,28.62483,8,0,1960
Son Of Suzy Creamcheese,Frank Zappa,spotify:track:7oN1J37AUxDGWh7oXuIhr7,0.517,0.578,9,-6.291,0,0.0314,0.0251,0.0,0.435,0.914,85.112,93920,4,29.11164,5,0,1960
Crescent,John Coltrane Quartet,spotify:track:4m2KaJ4OXKkPcCKe1wb2Pc,0.324,0.423,0,-10.739,0,0.0365,0.538,4.96e-05,0.0892,0.384,63.425,524267,4,75.70513,23,0,1960
Soy Loco Por Ti America - Remastered 2006,Caetano Veloso,spotify:track:5zitPHwFth0QZji0s7Q9uP,0.65,0.582,2,-6.22,1,0.207,0.138,0.0,0.0621,0.684,95.542,223867,4,52.15651,10,0,1960
Never Too Much,Luther Vandross,spotify:track:3VDPbZFsaYoEltZ4arjMq3,0.716,0.623,2,-10.695,1,0.115,0.133,0.0,0.0383,0.768,109.052,228907,4,37.59904,9,0,1960
Addio a Cheyenne,Ennio Morricone,spotify:track:2smosAi3v7J0Z06DpCSuXh,0.79,0.223,4,-12.125,0,0.0419,0.972,0.505,0.121,0.633,92.558,157813,4,26.61086,9,0,1960
Tap Footer,Alan Hawkshaw,spotify:track:2360JvZBIuCjy0NqUw5b1V,0.372,0.915,5,-6.275,1,0.0867,0.00269,0.391,0.16,0.825,189.136,100307,4,39.27102,6,0,1960
Estasi,Ennio Morricone,spotify:track:7qmVpmRbmxbIbNTg7flnqk,0.294,0.284,9,-11.415,0,0.0305,0.594,0.404,0.107,0.107,82.75,123160,3,24.32946,8,0,1960
"Heav'n, Heav'n",Traditional,spotify:track:6k4vXgkvej0jHO3xjBqGyJ,0.456,0.132,8,-17.484,1,0.0883,0.994,0.00321,0.104,0.591,89.231,121667,3,42.04074,6,0,1960
Toda Ena Vida (Hasta Mañana),Tito Rodriguez,spotify:track:6W2tUaBcGItK8p4EwtJUpB,0.34,0.266,0,-15.0,0,0.0344,0.877,2.44e-06,0.188,0.558,105.819,144133,3,86.74169,4,0,1960
Tongue Tie Baby,Harry Belafonte,spotify:track:45L0jFlk3XsexPDwL776Wp,0.606,0.518,10,-10.832,1,0.356,0.695,0.0,0.39,0.822,140.029,236693,4,32.60734,12,0,1960
King Kong (Live On A Flat Bed Diesel In The Middle Of A Race Track At A Miami Pop Festival...The Underwood Remifications),Frank Zappa,spotify:track:6PHdVtAUvEz8btzgF5r8uU,0.307,0.604,1,-12.908,1,0.0461,0.0296,0.859,0.061,0.443,114.543,448720,3,57.0552,11,0,1960
Grooming the Grand Duke,Michel Legrand,spotify:track:11Yl48WImq6s8rK77ikYqK,0.296,0.516,7,-14.289,1,0.0755,0.941,0.941,0.636,0.237,167.508,166148,4,98.51463,5,0,1960
Madhura Magarilo,P. Susheela,spotify:track:3BPA9vtaCY2cNQvzSsWvEU,0.501,0.429,1,-18.021,1,0.464,0.974,0.906,0.107,0.752,125.979,325547,5,40.90979,13,0,1960
A Colps - En Directe,Raimon,spotify:track:6Iex2Hv35hf0s0L69Y88Vo,0.648,0.233,10,-16.817,0,0.129,0.911,0.000127,0.676,0.658,66.096,136154,4,59.8065,7,0,1960
We Are Normal - 2007 Remaster,The Bonzo Dog Band,spotify:track:5UYMkXN4MLWMdpUzteGhIF,0.251,0.619,9,-11.229,1,0.0947,0.0536,0.0712,0.686,0.435,174.74,289707,4,50.93973,13,0,1960
Little Sister,Nico,spotify:track:7xE8eB8QIND6BAbxyz5c2n,0.152,0.123,5,-17.664,1,0.0388,0.988,0.393,0.11,0.235,157.107,262707,3,18.06862,14,0,1960
Rainha Do Xaxado,Marinês E Sua Gente,spotify:track:6q1MfwwuX0xGTYPlnWKvg7,0.757,0.832,4,-8.391,1,0.0815,0.173,0.0,0.415,0.972,103.838,161027,4,55.89347,9,0,1960
L'Arlésienne Suite No. 2: III. Menuet. Andantino quasi Allegretto - Excerpts,National Philharmonic Orchestra,spotify:track:2Wv9G9R5Qz9UODEN8Deuyk,0.248,0.0182,3,-28.718,1,0.0439,0.968,0.0241,0.101,0.187,136.15,251573,4,22.48325,13,0,1960
Baff Boom,The Tennors,spotify:track:1oDPws7uo8XqGxgK4YbDLy,0.885,0.448,0,-11.155,1,0.0527,0.171,1.46e-05,0.0776,0.961,123.309,182133,4,43.0061,8,0,1960
Vontade De Xaxá,Marinês E Sua Gente,spotify:track:0lDw7yIiWfjsqYQucDoWGj,0.656,0.543,10,-7.096,1,0.0372,0.327,0.0,0.33,0.784,104.473,158640,4,49.84596,8,0,1960
Roving Reporter,Alan Hawkshaw,spotify:track:70ilfw7o4EekgZt3P8EgDz,0.725,0.855,8,-7.232,1,0.0799,0.0823,0.17,0.0909,0.826,91.424,100667,4,43.03828,5,0,1960
Marcetta grottesca,Ennio Morricone,spotify:track:0Lv3g0VWu35A1B9ZBFaArX,0.631,0.49,5,-13.617,1,0.467,0.143,0.035,0.285,0.175,129.155,78187,3,51.6582,4,0,1960
Bongo,La Sonora Matancera,spotify:track:6lRJmYqFiEoC5m11ZWy94c,0.514,0.445,7,-10.356,1,0.0988,0.324,0.0639,0.0818,0.826,125.175,170707,4,48.41338,6,0,1960
I Been In De Storm So Long,Traditional,spotify:track:61OtPDTBKDqk01HoFs56l3,0.332,0.167,4,-12.578,0,0.0326,0.951,1.04e-06,0.152,0.102,140.422,217467,4,64.22346,9,0,1960
Pablo del Monte,Gerardo Reyes,spotify:track:0a4Ikq7MOdXK6Wk6ARIxyW,0.498,0.22,0,-12.764,1,0.0367,0.706,0.0,0.526,0.695,122.35,177453,3,25.35322,9,0,1960
First Gear (A),Johnny Hawksworth,spotify:track:3GSa1EW2iR5harVV9JN069,0.6,0.523,5,-9.662,1,0.0623,0.694,0.0184,0.138,0.923,80.036,54360,4,31.75189,4,0,1960
Fikratchin with Menelik Wossenatchew,Mulatu Astatke,spotify:track:0jedcvL13WbH185XDIIJ7q,0.655,0.115,3,-17.634,1,0.0989,0.937,0.0887,0.114,0.639,74.449,184000,4,21.90784,8,0,1960
No Sé Com,Raimon,spotify:track:2pNUy5yDyfk31zGgv6H2KM,0.418,0.111,7,-16.135,0,0.0339,0.975,0.00192,0.116,0.0772,108.032,178388,1,21.44315,10,0,1960
"Symphony No. 3 in C Minor, Op. 78 ""Organ"": Maestoso",Camille Saint-Saëns,spotify:track:402rNK8pgcupYSjxgQMV6q,0.123,0.148,0,-14.471,1,0.0333,0.771,0.827,0.651,0.245,48.811,98293,4,27.76152,5,0,1960
Coco Decente,Ary Lobo,spotify:track:3A6gvxFWqboxbHLbaWOt0Z,0.494,0.707,7,-6.935,1,0.0487,0.506,0.0,0.207,0.964,102.271,131093,4,30.96534,6,0,1960
Appalachian Spring: II. Allegro,Aaron Copland,spotify:track:7vpL0VsR8wBGJ2vZKhxHNx,0.354,0.116,5,-19.229,1,0.0478,0.979,0.908,0.0721,0.181,146.956,183000,4,22.94274,9,0,1960
We Wish You A Merry Christmas,Traditional,spotify:track:6QYIAB6mt5Xg5wiv53ASq6,0.322,0.228,10,-17.439,1,0.0454,0.951,1.45e-05,0.178,0.301,178.23,114335,3,28.59518,4,0,1960
Unit Structure/As Of A Now/Section,Cecil Taylor,spotify:track:3BazM8VJuiIMMMXUEkZiHa,0.287,0.527,1,-14.955,1,0.0606,0.852,0.0396,0.121,0.476,82.498,1067533,4,37.20094,31,0,1960
Die ganze Welt ist himmelblau,Vienna State Opera Orchestra,spotify:track:3ivfTSw9NydpOwNeu8IjNy,0.492,0.464,5,-10.146,1,0.0255,0.577,0.00587,0.358,0.781,87.927,62360,4,8.30955,3,0,1960
Go Down Old Hannah,Harry Belafonte,spotify:track:0np07xIXtXCtGesjZHb5rz,0.382,0.0432,1,-17.565,1,0.039,0.952,0.0,0.312,0.29,88.099,232653,3,48.87628,9,0,1960
Historia de un Amor,Eydie Gormé,spotify:track:18a0S9xkgaUvwh7yqxIk2D,0.58,0.344,2,-12.327,0,0.0333,0.891,2.32e-05,0.166,0.645,100.769,149000,4,69.99018,8,0,1960
Don't Fence Me In,Clint Eastwood,spotify:track:6TEyr0YTzOU1gyu0Uugf8F,0.599,0.261,2,-11.967,1,0.0385,0.819,2.43e-06,0.158,0.567,119.499,152800,4,25.53044,9,0,1960
Envol,Jean Prodromidès,spotify:track:2VGIHNI19JcZZkYN5IUac9,0.249,0.173,11,-16.398,0,0.0331,0.549,0.139,0.118,0.441,138.625,119013,3,33.42694,7,0,1960
Kalyaname Vaibhogame,P. Susheela,spotify:track:4FFtAlMSPnFbvfwWOChOcH,0.373,0.296,2,-20.484,1,0.0451,0.98,0.897,0.692,0.821,108.621,228373,4,54.11438,12,0,1960
The Meeting,Louise Bogan,spotify:track:2V3S9RFBbJ1pB4DhakVD1P,0.613,0.0886,1,-21.526,1,0.948,0.817,0.0,0.27,0.283,174.5,90432,5,49.60616,4,0,1960
Triste,Antônio Carlos Jobim,spotify:track:66g84pXojzw5JNoWJ4SGFr,0.599,0.34,9,-14.551,1,0.0302,0.661,0.116,0.107,0.41,133.109,161493,4,33.46814,9,0,1960
Quién Te Pregunto,Vicente Fernández,spotify:track:3XSQRV1bbGdVnnKK4eqtXM,0.589,0.36,4,-6.937,0,0.0278,0.757,4.01e-05,0.401,0.462,100.325,139133,4,43.16464,8,0,1960
Cha Cha Del Sol,David Lindup,spotify:track:4tZhqDZn0mbtww1HZZAD4n,0.686,0.894,0,-4.609,1,0.0509,0.313,0.267,0.0634,0.92,133.876,166307,4,33.62308,6,0,1960
Tous les garçons et les filles - Slow,Françoise Hardy,spotify:track:0Yg1hSAUgd2AAneReFOVzS,0.741,0.365,9,-9.594,1,0.0329,0.812,0.00957,0.144,0.888,107.847,187747,3,36.11539,10,0,1960
Aida / Act 2: Marcia,Giuseppe Verdi,spotify:track:2iFiEltvfs8Fp4y6Cevbi9,0.307,0.32,5,-15.977,0,0.0475,0.921,0.892,0.595,0.226,148.635,363227,4,38.18535,19,0,1960
Tristeza de Nós Dois,Garoto,spotify:track:5tqcsBKLtxebLn8KdDQSWz,0.444,0.387,0,-11.941,1,0.0342,0.793,0.00388,0.0699,0.417,70.624,180741,4,19.23376,10,0,1960
Como,Vicente Fernández,spotify:track:7kLr7Kd01tu2wQ5SU6nkri,0.569,0.377,7,-6.631,1,0.0259,0.624,2.22e-06,0.198,0.358,94.539,114387,4,0.0,2,0,1960
Gli indiani,Giampiero Boneschi,spotify:track:2dkytQoH9Q6ND9Dx8oMqLx,0.565,0.822,3,-10.649,1,0.0377,0.945,0.753,0.169,0.845,102.036,33242,4,0.0,2,0,1960
Andanca,Elis Regina,spotify:track:2PA6cn9cbflwXjBXwXxr4H,0.46,0.376,2,-12.395,1,0.0292,0.308,4.08e-05,0.123,0.575,111.408,194093,4,41.54194,11,0,1960
The Ecstasy Of Gold,Ennio Morricone,spotify:track:6PrKZUXJPmBiobMN44yR8Y,0.134,0.474,9,-13.864,0,0.0518,0.826,0.58,0.195,0.133,98.854,203227,4,31.70565,9,0,1960
Christmas Glitter (1),Johnny Hawksworth,spotify:track:74IE9sDexlayoNgvOLIGm3,0.504,0.185,7,-12.705,1,0.0314,0.836,0.00728,0.125,0.151,98.011,54541,4,18.67228,4,0,1960
I Can't Get Over You - Bonus Track,The Monks,spotify:track:2B2vZZbyfjukxC251v0I2K,0.559,0.607,8,-8.281,1,0.031,0.0286,0.0,0.113,0.659,87.942,164320,4,50.0385,9,0,1960
La Primera Caricia,Vicente Fernández,spotify:track:1ayBd5sl2DGlsRJ0i6repn,0.27,0.517,10,-4.618,1,0.0301,0.338,2.16e-05,0.337,0.591,152.685,162813,3,41.86783,7,0,1960
