track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
Eternally,Sarah Vaughan,spotify:track:1xYZbzKH9rRC2x0tiOVgB7,0.238,0.282,5,-12.521,1,0.0327,0.955,0.00112,0.101,0.16,133.375,143493,4,24.40967,8,1,1960
Since I Lost My Baby,The Temptations,spotify:track:1uzcPl4GZSU9Ysl1ZcMLTb,0.52,0.679,3,-5.888,1,0.0259,0.13,1.74e-06,0.0556,0.92,100.974,174627,4,15.87509,8,1,1960
Da Doo Ron Ron (When He Walked Me Home),The Crystals,spotify:track:0fonScmHUzC0MglSLn9saA,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.141,0.613,148.835,140120,4,30.24651,8,1,1960
The Ballad Of Paladin,Duane Eddy,spotify:track:1X594RXrF87lumS4DbvnJk,0.673,0.593,9,-13.228,1,0.0349,0.76,0.915,0.0755,0.734,116.126,114907,4,46.86351,5,1,1960
When A Boy Falls In Love,Mel Carter,spotify:track:3Rd2sk3FcMwndH2PCFgv7t,0.581,0.422,8,-12.825,1,0.0363,0.786,0.0,0.0774,0.743,113.858,173040,4,80.53052,5,1,1960
Chattanooga Choo Choo,Harpers Bizarre,spotify:track:0Yi33sItO0TVjIiD5hCrGe,0.542,0.779,0,-9.073,1,0.0685,0.588,0.0,0.502,0.752,130.348,154840,4,29.00819,6,1,1960
I Dig You Baby,Jerry Butler,spotify:track:2XIqFJc4k9r1pIOJxmKr7g,0.46,0.599,5,-7.516,1,0.0446,0.525,7.61e-05,0.864,0.667,92.354,163307,4,34.06516,7,1,1960
Ben Crazy,Dickie Goodman,spotify:track:7jYZxrUX7gu94T3xEjwAmn,0.475,0.846,3,-10.327,0,0.562,0.818,0.0,0.476,0.408,85.4,114808,4,78.948,4,1,1960
A Year Ago Tonight,The Crests,spotify:track:4MaG4nWSIrDAtEUnkam31R,0.641,0.682,7,-5.834,1,0.05,0.743,0.0,0.278,0.841,144.206,145480,4,33.33092,6,1,1960
I Shall Be Released,The Box Tops,spotify:track:2KbvldtpfvwCWq9WLHo3sN,0.559,0.181,4,-15.169,1,0.0277,0.328,2.73e-06,0.17,0.409,73.569,167067,4,31.13295,7,1,1960
One Tin Soldier,The Original Caste,spotify:track:26KwdOu3ALLhOaIRFlG48G,0.375,0.605,1,-6.871,1,0.0513,0.361,0.0,0.241,0.459,164.88,218027,4,40.30556,11,1,1960
The Beginning Of Loneliness,Dionne Warwick,spotify:track:0bjpECfdKYtTb277HkYwmg,0.331,0.452,1,-9.405,1,0.0853,0.847,0.000701,0.286,0.558,181.035,204573,4,22.93889,11,1,1960
My Girl/Hey Girl,Bobby Vee,spotify:track:3SQPtcpFOrhT60JWztx9SN,0.62,0.315,5,-15.142,1,0.0343,0.599,2.96e-06,0.209,0.751,111.773,148067,4,25.93938,8,1,1960
Lonely Teenager,Dion,spotify:track:3heOkAfstVuhK57gYlJI2J,0.371,0.347,7,-11.971,0,0.0295,0.613,0.000362,0.0891,0.7,70.846,138520,4,91.68808,4,1,1960
I Want Candy,The Strangeloves,spotify:track:7JoPxqrnT3eq02AnflBSiN,0.669,0.848,8,-10.072,0,0.03,0.0273,0.0869,0.0881,0.661,102.048,177507,4,51.1551,6,1,1960
Wheel Of Fortune,LaVern Baker,spotify:track:7C8DO2GNmZ8sT03iQKOBvx,0.548,0.25,7,-11.827,1,0.0309,0.823,1.36e-06,0.717,0.591,108.268,119640,3,20.51994,7,1,1960
Let The Little Girl Dance,Billy Bland,spotify:track:03mucOwMnj0yPMtFUWOk0d,0.591,0.537,5,-8.614,1,0.0676,0.419,0.0,0.372,0.96,141.603,141947,4,25.73588,9,1,1960
How To Handle A Woman,Johnny Mathis,spotify:track:1ZUnmb11KsOyNHsx0AvZQT,0.237,0.251,7,-12.941,0,0.0326,0.896,7.7e-05,0.307,0.296,77.095,183280,1,15.83757,10,1,1960
Big Iron,Marty Robbins,spotify:track:0AQquaENerGps8BQmbPw14,0.726,0.474,1,-7.834,0,0.0491,0.803,0.0,0.258,0.57,116.027,235733,4,26.2174,12,1,1960
Beauty Is Only Skin Deep,The Temptations,spotify:track:0JHS2Bm8BGhMDBVvoNY0cQ,0.635,0.616,0,-6.104,1,0.0596,0.239,0.0,0.326,0.759,120.381,140133,4,27.44167,9,1,1960
Try Too Hard,The Dave Clark Five,spotify:track:17QOLAql5iYwYquHZS0eon,0.302,0.843,7,-8.236,1,0.0541,0.0524,2.62e-05,0.0627,0.502,179.54,128573,3,34.90524,8,1,1960
Wham!,Lonnie Mack,spotify:track:5bl3qKqYDjmxC7N6EDEILU,0.473,0.939,5,-9.273,1,0.0489,0.0978,0.782,0.194,0.603,97.702,132333,4,49.51167,6,1,1960
(You Keep Me) Hangin' On,Joe Simon,spotify:track:09fqWxSUJHzpFE10gyXToK,0.59,0.374,7,-13.498,1,0.0248,0.389,0.0,0.0757,0.639,96.753,164827,4,28.95918,8,1,1960
Comin' On,Bill Black's Combo,spotify:track:3wNim33XFde28o2O84JzFK,0.915,0.399,7,-8.803,1,0.106,0.725,0.944,0.205,0.983,107.338,130093,4,35.88058,6,1,1960
Paper Tiger,Sue Thompson,spotify:track:1cdkzx4QGDL8V3J8I2iu1V,0.723,0.74,2,-9.127,1,0.028,0.683,0.000338,0.105,0.853,133.958,144307,4,23.29341,8,1,1960
Mr. Farmer,The Seeds,spotify:track:3vMD8nPtK2mTQ5YVIQDNR2,0.525,0.473,8,-14.971,1,0.0555,0.00122,0.755,0.0854,0.723,125.87,174753,4,33.29609,9,1,1960
"Baby, I Love You",Andy Kim,spotify:track:3z2ZSQZXaWAufdyv3xnuLe,0.556,0.722,9,-6.962,1,0.0331,0.485,0.000324,0.142,0.717,109.155,176440,4,36.14311,9,1,1960
I'll Try Anything,Dusty Springfield,spotify:track:03DmfO0mdYu56ycyLWTe4P,0.546,0.538,9,-6.079,1,0.0284,0.624,0.0,0.109,0.832,142.592,147000,4,27.58771,9,1,1960
I'll Bring It Home To You,Carla Thomas,spotify:track:7fBJUr0gptVUnAu6cv0N6m,0.358,0.373,3,-9.145,1,0.0347,0.686,0.0,0.358,0.642,181.88,185600,3,50.22527,7,1,1960
I Have Dreamed,Chad & Jeremy,spotify:track:5agp4ORTcHoEqTWNKgElTJ,0.51,0.273,4,-14.56,1,0.0315,0.599,0.0,0.198,0.557,117.965,131213,4,20.28512,8,1,1960
Silver Threads And Golden Needles,The Springfields,spotify:track:4KmaO186C0dNwLHYa00Esu,0.473,0.614,9,-8.619,1,0.0313,0.319,0.0,0.0723,0.883,137.778,134973,4,23.40022,7,1,1960
Easy To Be Hard,Three Dog Night,spotify:track:2XZEAYYRMBvkY7c2Z8YGox,0.333,0.458,4,-12.456,0,0.0344,0.0875,8.2e-06,0.0857,0.374,88.299,190360,4,56.52675,10,1,1960
Goin' Away,The Fireballs,spotify:track:2rg6y8TaFlvNYvZc1wzPF7,0.653,0.38,5,-16.875,1,0.0291,0.0497,0.922,0.0944,0.907,124.888,152440,4,36.8631,9,1,1960
"Silent Night, Holy Night",Mahalia Jackson,spotify:track:0Sn8vim5lTr9xPeC1hqBrD,0.202,0.0246,3,-20.881,1,0.033,0.978,0.00183,0.149,0.103,95.346,302800,3,77.19816,12,1,1960
Surfin' U.S.A.,The Beach Boys,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4,38.3035,8,1,1960
Summer In The City,The Lovin' Spoonful,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,0.423,0.681,10,-9.756,1,0.0397,0.0592,0.000177,0.0889,0.559,110.461,160307,4,39.46389,10,1,1960
Born To Be Wild,Wilson Pickett,spotify:track:2U3J6weDBx3HdjQo7BbI47,0.398,0.709,3,-13.047,1,0.034,0.193,2.69e-06,0.146,0.919,156.868,166867,4,30.31099,8,1,1960
Willow Weep For Me,Chad & Jeremy,spotify:track:2jWmwKhTJIvruGqRq7BJLZ,0.413,0.304,5,-16.244,1,0.0331,0.829,0.0,0.2,0.424,115.774,155000,4,25.60482,9,1,1960
Keep Searchin' (We'll Follow The Sun),Del Shannon,spotify:track:2271qTmPggEs2srV3i4g2e,0.407,0.679,4,-9.465,0,0.0359,0.238,0.929,0.814,0.855,149.195,128973,4,62.34083,7,1,1960
Early In The Morning,Vanity Fare,spotify:track:4gZqRlaWMKcjUFh1Uss8fI,0.55,0.674,7,-6.87,0,0.0344,0.499,0.0,0.0933,0.88,173.9,164547,4,30.92149,8,1,1960
Patches,Dickey Lee,spotify:track:4jmLzvN8QG9V7C06REIMpf,0.667,0.173,8,-16.231,1,0.0298,0.634,0.0,0.128,0.296,106.115,189240,3,41.73356,8,1,1960
Aladdin,Bobby Curtola,spotify:track:5VsIsLz4LWBKwmsrHayGLt,0.517,0.777,0,-6.486,1,0.0306,0.284,0.0,0.142,0.965,141.499,129800,4,48.30521,6,1,1960
Your Other Love,The Flamingos,spotify:track:1H3v333p3oy1mI6zRS5C05,0.469,0.56,10,-8.372,1,0.0358,0.595,0.0,0.139,0.961,132.656,165840,4,17.41454,7,1,1960
I'm Gonna Make You Love Me,Dee Dee Warwick,spotify:track:0dmQv5F4dm9nMxX8zz2x34,0.535,0.64,7,-6.6,0,0.0367,0.638,0.0,0.5,0.584,93.888,181400,4,21.72886,8,1,1960
I've Got To Have A Reason,The Dave Clark Five,spotify:track:65s2XkRfOUdAadGgA9bjGS,0.516,0.644,7,-9.285,1,0.0423,0.00881,0.0,0.764,0.574,129.702,113075,4,35.29511,6,1,1960
Charlena,The Sevilles,spotify:track:7vcJkzUTxuGvrs14PM6qSY,0.727,0.714,3,-10.063,0,0.0314,0.172,0.0091,0.112,0.963,117.511,168533,4,23.18221,9,1,1960
There But For Fortune,Joan Baez,spotify:track:7qY7QChY4O2D3QhwgvNx8R,0.33,0.097,0,-21.895,0,0.0331,0.91,6.47e-05,0.111,0.129,102.039,196000,4,51.88103,9,1,1960
Gone,The Rip Chords,spotify:track:6tA3SPyCtfuhneMvqv64iL,0.407,0.862,8,-6.193,1,0.124,0.654,2.5e-05,0.811,0.628,123.152,118027,4,38.37664,6,1,1960
You Know What I Mean,The Turtles,spotify:track:5BE7v9I2FUjUnObRAcopIs,0.303,0.637,11,-6.658,1,0.0564,0.743,2.32e-06,0.249,0.748,120.423,122400,4,42.32074,6,1,1960
Portrait Of My Love,Steve Lawrence,spotify:track:6kqgNLFMhMvoYVE5lIiHcE,0.343,0.31,0,-9.097,1,0.0269,0.851,0.000296,0.143,0.292,91.531,175613,4,32.02858,11,1,1960
The Name Game,Shirley Ellis,spotify:track:1wQjtqCtUqvaV6CjPKIGdc,0.753,0.822,5,-7.441,0,0.0805,0.229,5.26e-06,0.165,0.939,81.551,164867,4,48.23024,7,1,1960
If You Wanna Be Happy,Jimmy Soul,spotify:track:7D97JnBT73FWUh9KmRvP9M,0.673,0.866,10,-8.34,1,0.0391,0.695,0.000231,0.328,0.839,93.224,143000,4,47.79761,7,1,1960
The Popcorn,James Brown,spotify:track:5Nv8GtZ2u87p2RuWoZKZkC,0.704,0.799,8,-8.092,1,0.0437,0.455,0.185,0.124,0.886,120.218,314640,4,19.32218,11,1,1960
You Don't Want My Love,Andy Williams,spotify:track:2It5KW85y1U0G4qlt4Lx1D,0.665,0.546,4,-13.449,1,0.0561,0.688,0.0,0.132,0.842,112.24,137227,4,30.80621,8,1,1960
Nothing Can Take The Place Of You,Brook Benton,spotify:track:1idNzm7gxK1KmSRFrodkzu,0.403,0.111,7,-18.477,1,0.0335,0.65,0.04,0.127,0.277,136.579,198307,3,31.90732,10,1,1960
A Sweet Woman Like You,Joe Tex,spotify:track:2ZAziniVKKou2xrgbJOMfp,0.438,0.253,8,-14.026,1,0.0385,0.731,0.0,0.0361,0.691,89.251,157400,4,37.79193,8,1,1960
I Like It Like That,The Dave Clark Five,spotify:track:141JrN6glw0cqZwqUanFgO,0.491,0.756,9,-8.769,1,0.108,0.101,0.0,0.304,0.961,142.198,98027,4,38.79725,4,1,1960
To Love Somebody,The Sweet Inspirations,spotify:track:2MuUExl0s8Vxsl6t8tZLr0,0.57,0.349,2,-11.128,1,0.0364,0.862,0.0,0.182,0.499,79.187,163653,4,36.79087,8,1,1960
I Adore Him,The Angels,spotify:track:2NGANvM9qjeqrD9Yo9uNHR,0.529,0.796,2,-7.389,1,0.0725,0.482,0.00286,0.135,0.854,127.702,167507,4,31.96012,7,1,1960
Where Were You When I Needed You,Jerry Vale,spotify:track:7lPSEIzv0GFZj8KEnaFR75,0.418,0.37,5,-12.8,1,0.0298,0.818,0.0,0.333,0.567,110.213,153227,4,32.06441,8,1,1960
Ten Commandments,Prince Buster,spotify:track:6RXoA806Vy7clqPkcKiIjx,0.731,0.538,8,-11.013,1,0.0538,0.0704,0.648,0.081,0.908,123.789,208893,4,26.98309,9,1,1960
One,Three Dog Night,spotify:track:4ME2YQNThxEW63fxojzHvN,0.55,0.409,5,-12.702,0,0.0321,0.312,0.0,0.096,0.405,61.226,185827,4,27.30466,7,1,1960
Here Comes Heaven,Eddy Arnold,spotify:track:2HLjjlg4hfvrgjashHVRmK,0.197,0.291,7,-13.622,1,0.0332,0.86,0.0987,0.564,0.455,185.04,136013,3,45.3107,8,1,1960
It's Nice To Be With You,The Monkees,spotify:track:7nN8COgR76WMRhJro3T0nk,0.538,0.459,2,-8.992,1,0.0268,0.535,0.000868,0.149,0.485,101.384,172853,4,29.19968,11,1,1960
Mockingbird,Aretha Franklin,spotify:track:6IOD0OTFbUK4gaz74sLQNL,0.666,0.537,5,-8.596,1,0.0452,0.784,0.0,0.632,0.784,122.512,153507,4,26.41489,10,1,1960
Watch Your Step,Bobby Parker,spotify:track:1uhm03Mco8BvXcucnLRtGA,0.526,0.663,9,-5.932,1,0.0279,0.102,8.98e-05,0.234,0.669,97.397,167427,4,39.80203,10,1,1960
It's All In The Game,Cliff Richard,spotify:track:0vntIQmeOMe5ybYfwghVxV,0.429,0.208,2,-16.07,1,0.0301,0.891,4.67e-05,0.158,0.485,107.618,192893,3,46.69242,10,1,1960
Shutters And Boards,Jerry Wallace,spotify:track:6Zjg6ivQ2HdNs9KQKtnH8l,0.514,0.348,8,-13.993,1,0.0308,0.739,0.0,0.108,0.741,128.98,165693,3,80.97471,4,1,1960
Chapel In The Moonlight,The Bachelors,spotify:track:0IR0Gxgnn4zHeNlrqY8iVp,0.375,0.669,0,-7.424,1,0.0435,0.692,0.0,0.263,0.698,103.769,124333,4,33.81141,6,1,1960
(New In) The Ways Of Love,Tommy Edwards,spotify:track:4pNXt2MMFvTSBOkOPWjD8r,0.386,0.322,7,-13.018,0,0.032,0.715,0.0,0.0544,0.508,178.668,159640,3,30.77291,9,1,1960
I Wake Up Crying,Chuck Jackson,spotify:track:3qV19dr5Jy0ORsHXq6peuY,0.529,0.265,0,-11.117,1,0.0262,0.668,0.0,0.109,0.508,75.134,139773,4,36.67137,6,1,1960
Drummin' Up A Storm,Sandy Nelson,spotify:track:1M1dfIMTeh5b0UHqhNeCsA,0.73,0.715,6,-17.952,1,0.0374,0.0277,0.899,0.0401,0.547,99.737,140400,4,30.15525,5,1,1960
Have You Looked Into Your Heart,Jerry Vale,spotify:track:5wNgjOGEWjuCd2mj4ynRM9,0.355,0.404,7,-10.12,1,0.029,0.857,1.43e-06,0.354,0.501,75.124,141920,4,29.15655,7,1,1960
These Eyes,Jr. Walker & The All Stars,spotify:track:0G9Fw7UD13Cxfs2rXm46zF,0.47,0.826,10,-5.266,1,0.0362,0.0675,0.000483,0.276,0.465,99.317,214693,4,26.62526,13,1,1960
Gonna Give Her All The Love I've Got,Jimmy Ruffin,spotify:track:1eGPKo73n7rFkTqmQCXq79,0.477,0.368,0,-11.763,1,0.0392,0.574,0.0,0.415,0.523,134.984,156373,4,32.28622,9,1,1960
Mission-Impossible,Lalo Schifrin,spotify:track:0VlxbRzdOyA56BviBK9vkc,0.605,0.789,7,-8.729,0,0.0302,0.411,0.926,0.285,0.855,91.286,152760,4,39.47464,7,1,1960
Twist It Up,Chubby Checker,spotify:track:4V9WukPJV3VmOuTXMdYzuc,0.477,0.84,8,-7.11,1,0.118,0.399,3.1e-06,0.604,0.961,184.649,228013,4,23.03226,12,1,1960
Feelin' So Good (S.k.o.o.b.y-D.o.o),The Archies,spotify:track:0pP8LPSgYC6HhnBEtJJHrt,0.67,0.451,8,-13.044,1,0.0358,0.0323,8.18e-06,0.335,0.973,124.838,187365,4,112.73109,6,1,1960
Talk That Talk,Jackie Wilson,spotify:track:2UJENcUk6T8kICFcuFtWsA,0.63,0.666,6,-5.444,1,0.051,0.629,0.0,0.897,0.873,143.998,132947,4,20.93905,7,1,1960
I Promise To Wait My Love,Martha Reeves & The Vandellas,spotify:track:3oBDHEINmsaU8t7hDWrOSr,0.739,0.631,7,-8.601,1,0.0502,0.117,0.268,0.0597,0.901,109.096,126720,4,28.38023,8,1,1960
Milord,Teresa Brewer,spotify:track:5C0W3pVo4NhIORE5fKuMzi,0.67,0.387,11,-9.924,1,0.0319,0.899,2.6e-05,0.354,0.774,107.625,139733,4,60.77654,5,1,1960
Chattanooga Choo Choo,Floyd Cramer,spotify:track:4OuL5STprD6xGnjIhMDpdh,0.551,0.611,0,-13.021,1,0.0737,0.572,0.67,0.0691,0.87,175.13,123827,4,16.82003,8,1,1960
Ride Your Pony,Lee Dorsey,spotify:track:5xsXzVOEA83GlDZ14Q74yh,0.922,0.638,3,-10.137,1,0.133,0.465,5.99e-05,0.22,0.866,124.133,172267,4,30.65458,10,1,1960
Down By The Station,The Four Preps,spotify:track:3kpuidZaDOsLP3YgFi8sxu,0.754,0.442,3,-15.178,1,0.0403,0.324,0.0,0.0634,0.971,118.641,172067,4,21.57595,7,1,1960
Wichita Lineman,Glen Campbell,spotify:track:6V9VCm1zOY2lGR80RehJ9i,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,186200,4,34.89142,9,1,1960
Jealous Heart,Connie Francis,spotify:track:4rTszyh3bsd6xy6UpXsFjl,0.195,0.462,9,-8.715,1,0.0315,0.803,0.0,0.415,0.472,100.855,154587,4,30.28623,9,1,1960
Apricot Brandy,Rhinoceros,spotify:track:1OC7vbblA5EzgCZgzuy7GC,0.515,0.915,11,-8.147,1,0.0522,0.0658,0.808,0.0899,0.689,127.885,118440,4,31.86546,5,1,1960
I Need Love,Barbara Mason,spotify:track:10IBTu8gY4srVpgqSuHz8Q,0.588,0.353,7,-8.431,1,0.0254,0.473,0.0,0.0877,0.526,84.021,204067,3,46.19856,8,1,1960
Give Us Your Blessings,The Shangri-Las,spotify:track:5MrBeFD9PY3pCyB9lfB6Ai,0.62,0.475,1,-10.075,1,0.05,0.815,0.000903,0.281,0.352,114.165,194560,4,19.26429,9,1,1960
The Little Boy,Tony Bennett,spotify:track:4RpzG7AtTknnq1yGNSmo3w,0.231,0.315,5,-10.56,1,0.0369,0.783,0.000652,0.487,0.111,82.815,144400,4,42.53685,7,1,1960
The Door Is Open,Tommy Hunt,spotify:track:3K5ITgUFrFIWgEDM4kBcOk,0.436,0.286,3,-11.957,1,0.0266,0.732,0.00242,0.131,0.347,95.836,160840,3,60.13604,8,1,1960
Nobody But You Babe,Clarence Reid,spotify:track:0LTqGc7UqoOEfyrBrffixC,0.671,0.573,10,-8.574,1,0.0425,0.4,9.99e-06,0.0671,0.944,94.752,169560,4,35.94252,10,1,1960
(Remember Me) I'm The One Who Loves You,Dean Martin,spotify:track:7Jm0gQhWuBMzp0TI4ydm3D,0.475,0.507,1,-13.103,1,0.0372,0.646,1.03e-05,0.24,0.59,113.364,145320,4,43.77227,6,1,1960
Soul Dance Number Three,Wilson Pickett,spotify:track:1f8H6K29EalspWxrA7KDWe,0.726,0.524,9,-9.769,1,0.0401,0.104,0.000128,0.0637,0.867,108.215,162333,4,80.34128,4,1,1960
Walk Tall,2 Of Clubs,spotify:track:43LJans9WhdWz4FEihKu15,0.482,0.496,11,-10.216,1,0.028,0.0119,0.0,0.174,0.53,139.07,148023,4,38.49953,8,1,1960
Now I Know,Jack Jones,spotify:track:0hfDyQbnvDdRZJsjtwUegG,0.389,0.565,9,-8.355,1,0.0373,0.608,0.000159,0.185,0.559,112.199,174521,4,18.23211,11,1,1960
"The ""In"" Crowd",Dobie Gray,spotify:track:7nppa07X3XcBLCGTWxDIj1,0.677,0.795,1,-7.845,1,0.0525,0.151,0.0157,0.138,0.791,117.415,175840,4,49.65491,9,1,1960
Am I The Man,Jackie Wilson,spotify:track:5JLf8gy2mcFA6gOaqC2oa3,0.448,0.79,5,-6.995,1,0.117,0.749,3.9e-05,0.709,0.901,153.362,131076,4,33.896,8,1,1960
See See Rider,Eric Burdon & The Animals,spotify:track:7mGlt3k3luo8Qt69BxxZp7,0.437,0.644,7,-9.86,0,0.0479,0.15,0.0807,0.125,0.818,176.53,241267,4,75.45164,8,1,1960
Nothing's Too Good For My Baby,Stevie Wonder,spotify:track:5jvOidS5JKiA1WKvtNcmgL,0.676,0.817,5,-6.225,1,0.0723,0.113,0.0,0.233,0.871,147.641,162067,4,59.68569,9,1,1960
Uptight (Everything's Alright),Stevie Wonder,spotify:track:0Hw6SCrtU9pFCjgAONpnGZ,0.593,0.642,5,-9.894,0,0.0304,0.186,0.0,0.129,0.919,133.281,174400,4,23.35406,7,1,1960
Walk Slow,Little Willie John,spotify:track:5ipVuHZ3mQ8MfcejT5GWTr,0.486,0.452,10,-13.016,1,0.0453,0.807,6.37e-05,0.121,0.687,120.48,113453,4,25.76553,7,1,1960
Stoned Soul Picnic,The 5th Dimension,spotify:track:1bKQeepTAEYlpn8wpL7iDn,0.557,0.448,9,-12.227,1,0.0308,0.2,0.0,0.175,0.733,93.658,206227,4,32.0249,11,1,1960
Miss Fine,The New Yorkers,spotify:track:2hQGSyxrGKGlvCNDCFhy9d,0.577,0.874,7,-6.105,1,0.0458,0.753,0.000152,0.111,0.885,140.132,148413,4,44.23655,7,1,1960
Too Soon To Know,Roy Orbison,spotify:track:0jvb9XyXRNHQItRBjDdj4O,0.264,0.189,0,-13.093,1,0.0306,0.847,0.425,0.114,0.111,79.022,215240,3,25.82575,10,1,1960
Sad Girl,The Intruders,spotify:track:1eAZTu3kRk98Exu0n92YMC,0.292,0.371,0,-8.204,1,0.0324,0.445,0.0,0.319,0.369,178.977,117133,3,48.68178,6,1,1960
-twistin'-White Silver Sands,Bill Black's Combo,spotify:track:7IS9MwiLJp91PEyoUDazqb,0.895,0.608,0,-7.224,1,0.0391,0.558,0.14,0.0659,0.96,117.705,154427,4,39.52569,10,1,1960
What Am I Gonna Do,Jimmy Clanton,spotify:track:3vOD7C9yBRGNMte6RXzWyj,0.699,0.481,7,-7.037,1,0.031,0.743,0.0,0.264,0.527,121.573,138716,4,25.8915,9,1,1960
Georgia Pines,The Candymen,spotify:track:69C6Doeyve2lM0afZ92n87,0.407,0.276,1,-14.179,1,0.0324,0.68,0.0,0.108,0.488,121.912,146893,4,47.67137,9,1,1960
Let's Have A Party,Wanda Jackson,spotify:track:1DPtOonjrvAG4XCqkccqhY,0.507,0.834,4,-11.49,1,0.0741,0.334,4.39e-06,0.838,0.741,80.482,181773,4,39.40355,7,1,1960
Ask Me,Inez Foxx,spotify:track:2YEnvth6DNZZfDTPQruzME,0.814,0.542,9,-12.196,1,0.0471,0.516,1.43e-05,0.0992,0.906,114.83,160200,4,35.46944,9,1,1960
The Ties That Bind,Brook Benton,spotify:track:75UsaTIKbeJ5f3FnyEHL86,0.314,0.177,8,-17.677,1,0.0328,0.9,0.000228,0.059,0.386,81.382,173507,4,53.06137,8,1,1960
Nut Rocker,B. Bumble & The Stingers,spotify:track:3n2EQWAnkXXdsAmkyYLHrZ,0.593,0.867,7,-8.257,1,0.0415,0.45,0.965,0.447,0.666,98.475,122133,4,42.97326,6,1,1960
People,The Tymes,spotify:track:310v4j8Mnda0oAg2E8Ml1a,0.487,0.677,0,-8.743,1,0.0375,0.755,0.0,0.291,0.632,106.139,187653,4,38.40131,8,1,1960
Ebb Tide,Lenny Welch,spotify:track:5BzMo1c7fhTeULjaTa6Nta,0.272,0.322,2,-10.069,1,0.0277,0.916,2.18e-06,0.163,0.205,87.57,157573,3,63.87496,6,1,1960
Killer Joe,The Kingsmen,spotify:track:2pIhOwhpKagalKdP89hMEo,0.69,0.766,7,-9.542,1,0.0916,0.591,0.0,0.0724,0.853,129.685,135915,4,52.921,8,1,1960
Who's Making Love,Johnnie Taylor,spotify:track:2DxX9x7Cmywikp14l1YUdk,0.791,0.349,10,-13.427,1,0.0643,0.208,0.0,0.206,0.688,115.372,166067,4,25.3224,8,1,1960
Please Don't Ask About Barbara,Bobby Vee,spotify:track:1nL8geqtGBTM1u9FVNxP4A,0.515,0.342,3,-10.801,1,0.0265,0.538,5.68e-05,0.355,0.68,92.383,124800,4,38.06163,6,1,1960
Green Grass Of Texas,The Texans,spotify:track:6Acz8htWPRE4fpk4bvAEr2,0.47,0.972,1,-5.959,1,0.0482,0.639,0.905,0.286,0.862,137.837,141947,4,35.08402,8,1,1960
The Look Of Love,Sergio Mendes & Brasil '66,spotify:track:6QeXqr6JQInV8Q8WDndmBn,0.644,0.449,0,-14.863,1,0.0326,0.79,4.44e-05,0.0686,0.669,114.929,166067,4,28.02858,9,1,1960
Eleanor Rigby,Aretha Franklin,spotify:track:4ZLk4DCbXXyydFucsfzIVF,0.799,0.574,2,-9.148,1,0.0558,0.445,0.0,0.227,0.949,124.481,153133,4,58.62612,8,1,1960
I'll Turn To Stone,Four Tops,spotify:track:13ZqCFrJ9aHlG6BPVu2sc5,0.596,0.679,2,-9.077,1,0.038,0.206,0.0,0.19,0.85,128.832,148760,4,28.81364,10,1,1960
Moments To Remember,The Vogues,spotify:track:6lqB974fYAOAx6JhAZjqlJ,0.358,0.365,7,-11.92,1,0.0276,0.458,0.0,0.549,0.346,84.422,226267,4,53.16706,10,1,1960
Go Ahead And Cry,The Righteous Brothers,spotify:track:1f6JxG6MNzILprLk4PNdi8,0.393,0.39,5,-10.984,1,0.0323,0.758,0.0,0.185,0.438,110.55,155667,4,22.56874,10,1,1960
Pearl Time,Andre Williams,spotify:track:0PKZ2sB3g7PjgFcAqFRPrS,0.696,0.825,1,-3.357,1,0.0435,0.632,0.0038,0.0758,0.93,123.637,160400,4,21.71769,8,1,1960
Where I Fell In Love,The Capris,spotify:track:3RN7zbk7QEKR0k3IYGObfp,0.504,0.346,5,-12.891,1,0.0284,0.724,0.0,0.205,0.572,68.198,143107,4,29.26757,7,1,1960
You Ain't Going Nowhere,The Byrds,spotify:track:6I9Xt4AlsHnW5YGjbtBinf,0.547,0.342,7,-19.22,1,0.0431,0.109,0.00358,0.408,0.626,130.846,155000,4,27.23405,11,1,1960
The Bridge Of Love,Joe Dowell,spotify:track:5mPYngp8SBhJlwkBA718BJ,0.75,0.457,3,-10.785,1,0.0318,0.456,4.6e-06,0.324,0.964,84.4,115827,4,28.38078,8,1,1960
Sleepy Lagoon,The Platters,spotify:track:44k5V6EswuTCPYVvLveN3C,0.254,0.236,3,-15.601,1,0.0329,0.868,0.00156,0.339,0.541,69.504,161933,4,57.45789,9,1,1960
What's Made Milwaukee Famous (Has Made A Loser Out Of Me),Jerry Lee Lewis,spotify:track:43Q9GI0n2kQRRNsM7y4ZwS,0.426,0.379,0,-11.026,1,0.0317,0.573,0.0,0.343,0.683,102.062,157720,4,26.40271,9,1,1960
I'm Coming Home,Tom Jones,spotify:track:5OQONjZd14iiZERbc4kHpP,0.474,0.536,4,-8.113,1,0.0245,0.145,0.000967,0.278,0.409,85.862,199467,4,51.81463,10,1,1960
